order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,profit_margin
ORD-100617,2025-10-20,2025-10-21,Same Day,CUST-1110,Customer 1164,Consumer,United States,New York City,New York,90001,West,PROD-1332,Furniture,Tables,Tables Product 60,938.8,4,0.05,155.8,2025,10,October,0.16595654026416704
ORD-100618,2025-07-15,2025-07-16,Same Day,CUST-1139,Customer 1247,Corporate,United States,New York City,New York,85001,West,PROD-1192,Furniture,Bookcases,Bookcases Product 65,1074.92,4,0.2,174.19,2025,7,July,0.16204926878279313
ORD-100619,2025-01-16,2025-01-18,Standard Class,CUST-1186,Customer 1031,Home Office,United States,Miami,Florida,33101,Central,PROD-1032,Technology,Accessories,Accessories Product 32,268.9,1,0.3,18.88,2025,1,January,0.07021197471178878
ORD-100620,2024-06-29,2024-07-03,First Class,CUST-1052,Customer 1247,Consumer,United States,Peoria,Illinois,43215,East,PROD-1112,Technology,Laptops,Laptops Product 36,1183.85,5,0.05,237.43,2024,6,June,0.20055750306204334
ORD-100621,2024-01-17,2024-01-22,First Class,CUST-1112,Customer 1115,Home Office,United States,Cincinnati,Ohio,60601,Central,PROD-1113,Furniture,Tables,Tables Product 35,468.9,5,0.1,44.16,2024,1,January,0.09417786308381318
ORD-100622,2024-05-01,2024-05-05,Standard Class,CUST-1172,Customer 1100,Home Office,United States,San Jose,California,60601,Central,PROD-1168,Technology,Accessories,Accessories Product 38,615.4,1,0.3,27.35,2024,5,May,0.044442638934026654
ORD-100623,2025-04-03,2025-04-07,Same Day,CUST-1171,Customer 1126,Corporate,United States,Los Angeles,California,60601,West,PROD-1337,Technology,Phones,Phones Product 67,397.2,5,0.1,58.31,2025,4,April,0.1468026183282981
ORD-100624,2024-01-07,2024-01-09,Standard Class,CUST-1087,Customer 1002,Corporate,United States,Peoria,Illinois,73301,East,PROD-1031,Furniture,Storage,Storage Product 33,448.31,1,0.3,-37.23,2024,1,January,-0.08304521424906872
ORD-100625,2025-01-18,2025-01-22,Standard Class,CUST-1107,Customer 1208,Home Office,United States,New York City,New York,90001,East,PROD-1134,Furniture,Storage,Storage Product 49,2986.27,7,0.2,-77.76,2025,1,January,-0.026039172613326996
ORD-100626,2024-01-23,2024-01-26,Same Day,CUST-1003,Customer 1058,Home Office,United States,San Jose,California,90001,West,PROD-1090,Technology,Accessories,Accessories Product 68,1620.48,6,0.2,114.11,2024,1,January,0.07041740718799368
ORD-100627,2025-06-16,2025-06-19,Standard Class,CUST-1113,Customer 1044,Corporate,United States,Miami,Florida,85001,South,PROD-1325,Office Supplies,Paper,Paper Product 68,964.77,3,0.05,212.1,2025,6,June,0.21984514443857084
ORD-100628,2025-11-23,2025-11-25,Same Day,CUST-1023,Customer 1018,Consumer,United States,Peoria,Illinois,10001,South,PROD-1186,Furniture,Storage,Storage Product 59,1393.28,4,0.15,44.32,2025,11,November,0.031809830041341296
ORD-100629,2025-04-11,2025-04-13,Second Class,CUST-1132,Customer 1241,Corporate,United States,New York City,New York,73301,East,PROD-1176,Technology,Laptops,Laptops Product 3,77.35,5,0.15,-0.92,2025,4,April,-0.011893988364576601
ORD-100630,2025-03-27,2025-03-29,First Class,CUST-1038,Customer 1088,Home Office,United States,San Jose,California,90001,West,PROD-1247,Office Supplies,Paper,Paper Product 60,2719.1,5,0.2,392.17,2025,3,March,0.14422786951564856
ORD-100631,2025-05-16,2025-05-17,First Class,CUST-1142,Customer 1044,Consumer,United States,Miami,Florida,60601,Central,PROD-1055,Office Supplies,Paper,Paper Product 51,1942.92,3,0.3,-71.6,2025,5,May,-0.03685174891400572
ORD-100632,2024-11-20,2024-11-21,Standard Class,CUST-1052,Customer 1138,Corporate,United States,Los Angeles,California,90001,East,PROD-1077,Furniture,Bookcases,Bookcases Product 3,1252.8,6,0.0,225.27,2024,11,November,0.1798132183908046
ORD-100633,2025-03-08,2025-03-09,Second Class,CUST-1225,Customer 1248,Consumer,United States,Orlando,Florida,85001,East,PROD-1061,Office Supplies,Binders,Binders Product 60,254.88,4,0.2,6.85,2025,3,March,0.026875392341494036
ORD-100634,2025-05-07,2025-05-12,First Class,CUST-1097,Customer 1197,Consumer,United States,Cleveland,Ohio,33101,West,PROD-1132,Office Supplies,Art Supplies,Art Supplies Product 34,603.15,5,0.15,99.02,2025,5,May,0.1641714333084639
ORD-100635,2025-04-26,2025-04-28,Standard Class,CUST-1033,Customer 1200,Consumer,United States,Los Angeles,California,60601,East,PROD-1248,Technology,Phones,Phones Product 62,1231.58,2,0.15,22.62,2025,4,April,0.01836665096867439
ORD-100636,2025-10-04,2025-10-06,Second Class,CUST-1125,Customer 1131,Corporate,United States,Houston,Texas,90001,Central,PROD-1141,Office Supplies,Art Supplies,Art Supplies Product 2,990.68,4,0.0,196.03,2025,10,October,0.19787418742681795
ORD-100637,2025-10-20,2025-10-25,First Class,CUST-1128,Customer 1212,Corporate,United States,Columbus,Ohio,60601,West,PROD-1281,Office Supplies,Art Supplies,Art Supplies Product 2,155.28,1,0.1,14.67,2025,10,October,0.09447449768160741
ORD-100638,2025-05-04,2025-05-08,Second Class,CUST-1084,Customer 1131,Home Office,United States,Orlando,Florida,10001,Central,PROD-1154,Office Supplies,Binders,Binders Product 56,208.9,5,0.15,3.08,2025,5,May,0.014743896601244614
ORD-100639,2025-09-24,2025-09-26,Same Day,CUST-1216,Customer 1110,Home Office,United States,Chicago,Illinois,60601,South,PROD-1071,Technology,Laptops,Laptops Product 33,358.16,1,0.15,30.21,2025,9,September,0.08434777752959571
ORD-100640,2024-12-09,2024-12-13,Same Day,CUST-1184,Customer 1014,Consumer,United States,Peoria,Illinois,73301,South,PROD-1192,Office Supplies,Labels,Labels Product 64,535.57,1,0.3,-54.86,2024,12,December,-0.10243292193364079
ORD-100641,2025-03-02,2025-03-03,Standard Class,CUST-1201,Customer 1027,Consumer,United States,New York City,New York,33101,West,PROD-1301,Furniture,Storage,Storage Product 8,1386.33,3,0.1,110.41,2025,3,March,0.07964193229606227
ORD-100642,2025-05-27,2025-05-29,Standard Class,CUST-1082,Customer 1065,Home Office,United States,New York City,New York,98101,West,PROD-1136,Furniture,Chairs,Chairs Product 3,538.04,4,0.2,55.94,2025,5,May,0.10396996505835998
ORD-100643,2025-11-25,2025-11-27,Standard Class,CUST-1185,Customer 1231,Home Office,United States,Houston,Texas,85001,East,PROD-1038,Furniture,Chairs,Chairs Product 41,374.16,3,0.2,1.87,2025,11,November,0.004997861877271755
ORD-100644,2025-01-02,2025-01-06,Standard Class,CUST-1144,Customer 1076,Consumer,United States,New York City,New York,60601,South,PROD-1347,Office Supplies,Binders,Binders Product 13,548.31,1,0.3,-36.26,2025,1,January,-0.06613047363717606
ORD-100645,2024-02-02,2024-02-04,Second Class,CUST-1029,Customer 1039,Home Office,United States,San Jose,California,33101,West,PROD-1017,Technology,Printers,Printers Product 56,446.51,1,0.15,-3.38,2024,2,February,-0.00756981926496607
ORD-100646,2025-10-15,2025-10-20,First Class,CUST-1155,Customer 1054,Corporate,United States,New York City,New York,90001,West,PROD-1272,Furniture,Tables,Tables Product 41,119.91,3,0.3,-11.98,2025,10,October,-0.09990826453173214
ORD-100647,2024-11-12,2024-11-13,Same Day,CUST-1002,Customer 1224,Corporate,United States,Phoenix,Arizona,60601,East,PROD-1342,Furniture,Bookcases,Bookcases Product 43,2710.02,6,0.3,-208.57,2024,11,November,-0.0769625316418329
ORD-100648,2025-04-09,2025-04-10,First Class,CUST-1007,Customer 1215,Home Office,United States,New York City,New York,60601,West,PROD-1081,Technology,Printers,Printers Product 30,1876.08,4,0.2,193.44,2025,4,April,0.103108609440962
ORD-100649,2024-07-26,2024-07-31,Same Day,CUST-1237,Customer 1047,Corporate,United States,San Jose,California,85001,East,PROD-1210,Technology,Accessories,Accessories Product 36,2270.05,5,0.2,27.6,2024,7,July,0.012158322503909606
ORD-100650,2024-06-05,2024-06-09,First Class,CUST-1015,Customer 1232,Home Office,United States,Columbus,Ohio,60601,Central,PROD-1338,Furniture,Tables,Tables Product 75,294.65,5,0.1,7.77,2024,6,June,0.02637026981164093
ORD-100651,2025-03-24,2025-03-27,Same Day,CUST-1043,Customer 1143,Consumer,United States,Orlando,Florida,90001,East,PROD-1115,Office Supplies,Paper,Paper Product 36,290.8,5,0.0,21.51,2025,3,March,0.07396836313617607
ORD-100652,2025-05-31,2025-06-04,First Class,CUST-1175,Customer 1054,Corporate,United States,Chicago,Illinois,10001,East,PROD-1223,Technology,Printers,Printers Product 9,167.0,5,0.3,6.97,2025,5,May,0.041736526946107785
ORD-100653,2024-11-11,2024-11-13,Second Class,CUST-1109,Customer 1189,Consumer,United States,Spokane,Washington,10001,Central,PROD-1124,Technology,Phones,Phones Product 19,1784.16,6,0.2,-62.98,2024,11,November,-0.03529952470630436
ORD-100654,2025-03-25,2025-03-28,First Class,CUST-1188,Customer 1008,Corporate,United States,Tucson,Arizona,33101,East,PROD-1137,Technology,Printers,Printers Product 2,439.98,6,0.1,68.11,2025,3,March,0.1548024910223192
ORD-100655,2025-08-24,2025-08-28,Standard Class,CUST-1056,Customer 1218,Home Office,United States,Chicago,Illinois,85001,East,PROD-1288,Office Supplies,Binders,Binders Product 50,1427.43,3,0.3,-122.75,2025,8,August,-0.08599370897346979
ORD-100656,2025-07-31,2025-08-04,Standard Class,CUST-1220,Customer 1038,Consumer,United States,Los Angeles,California,73301,West,PROD-1174,Technology,Accessories,Accessories Product 61,869.18,2,0.0,127.76,2025,7,July,0.14698911617846708
ORD-100657,2025-11-18,2025-11-19,Second Class,CUST-1032,Customer 1150,Home Office,United States,Austin,Texas,10001,West,PROD-1269,Furniture,Tables,Tables Product 47,1309.0,5,0.15,216.65,2025,11,November,0.16550802139037435
ORD-100658,2024-01-22,2024-01-24,First Class,CUST-1101,Customer 1071,Corporate,United States,Seattle,Washington,10001,West,PROD-1141,Office Supplies,Binders,Binders Product 10,202.47,1,0.2,2.07,2024,1,January,0.010223736849903688
ORD-100659,2025-11-14,2025-11-19,Standard Class,CUST-1021,Customer 1001,Home Office,United States,Phoenix,Arizona,10001,West,PROD-1033,Furniture,Tables,Tables Product 4,779.96,4,0.3,-22.69,2025,11,November,-0.02909123544797169
ORD-100660,2024-03-10,2024-03-11,Same Day,CUST-1024,Customer 1197,Consumer,United States,New York City,New York,73301,West,PROD-1175,Furniture,Bookcases,Bookcases Product 76,701.82,6,0.15,1.6,2024,3,March,0.0022797868399304666
ORD-100661,2024-01-18,2024-01-19,First Class,CUST-1060,Customer 1146,Consumer,United States,Cleveland,Ohio,90001,South,PROD-1031,Technology,Phones,Phones Product 59,2202.92,4,0.05,145.48,2024,1,January,0.06603962014054073
ORD-100662,2024-08-22,2024-08-24,Second Class,CUST-1245,Customer 1227,Corporate,United States,Columbus,Ohio,33101,East,PROD-1267,Furniture,Chairs,Chairs Product 61,1243.8,3,0.05,129.32,2024,8,August,0.10397169963016561
ORD-100663,2025-05-16,2025-05-17,Second Class,CUST-1206,Customer 1105,Corporate,United States,San Diego,California,10001,Central,PROD-1013,Technology,Printers,Printers Product 35,2094.06,6,0.0,188.03,2025,5,May,0.08979207854598245
ORD-100664,2025-12-17,2025-12-21,Standard Class,CUST-1222,Customer 1042,Consumer,United States,Mesa,Arizona,43215,East,PROD-1060,Office Supplies,Binders,Binders Product 40,1694.34,3,0.05,69.35,2025,12,December,0.040930391774968426
ORD-100665,2024-08-21,2024-08-23,First Class,CUST-1080,Customer 1234,Consumer,United States,Springfield,Illinois,85001,South,PROD-1185,Office Supplies,Labels,Labels Product 6,1117.2,7,0.0,281.15,2024,8,August,0.25165592552810595
ORD-100666,2025-04-01,2025-04-04,Standard Class,CUST-1194,Customer 1207,Corporate,United States,Austin,Texas,60601,Central,PROD-1004,Furniture,Tables,Tables Product 6,2762.27,7,0.1,455.22,2025,4,April,0.16479924120379255
ORD-100667,2024-01-17,2024-01-20,Second Class,CUST-1111,Customer 1101,Corporate,United States,Buffalo,New York,85001,West,PROD-1247,Furniture,Tables,Tables Product 35,1487.84,4,0.2,189.6,2024,1,January,0.12743305731799118
ORD-100668,2025-01-15,2025-01-17,Standard Class,CUST-1051,Customer 1083,Home Office,United States,Rochester,New York,43215,West,PROD-1127,Technology,Accessories,Accessories Product 44,1949.46,6,0.2,277.57,2025,1,January,0.1423830188872816
ORD-100669,2025-05-17,2025-05-20,First Class,CUST-1015,Customer 1001,Home Office,United States,Chicago,Illinois,90001,West,PROD-1096,Technology,Laptops,Laptops Product 73,475.09,7,0.1,69.18,2025,5,May,0.14561451514449897
ORD-100670,2024-08-22,2024-08-26,First Class,CUST-1051,Customer 1081,Home Office,United States,Columbus,Ohio,90001,Central,PROD-1155,Technology,Accessories,Accessories Product 40,1370.95,5,0.0,198.37,2024,8,August,0.14469528429191436
ORD-100671,2025-04-15,2025-04-18,First Class,CUST-1205,Customer 1029,Consumer,United States,Seattle,Washington,98101,East,PROD-1280,Technology,Printers,Printers Product 23,3178.0,5,0.3,-57.76,2025,4,April,-0.01817495280050346
ORD-100672,2025-03-08,2025-03-12,Second Class,CUST-1202,Customer 1055,Home Office,United States,Los Angeles,California,60601,Central,PROD-1164,Furniture,Tables,Tables Product 19,255.34,1,0.15,48.52,2025,3,March,0.19002114827289104
ORD-100673,2025-07-03,2025-07-06,Second Class,CUST-1190,Customer 1199,Consumer,United States,Cincinnati,Ohio,85001,South,PROD-1324,Office Supplies,Binders,Binders Product 44,1617.84,3,0.05,361.88,2025,7,July,0.22368095732581714
ORD-100674,2025-10-31,2025-11-03,Standard Class,CUST-1158,Customer 1003,Home Office,United States,Springfield,Illinois,73301,East,PROD-1263,Technology,Laptops,Laptops Product 49,1400.85,5,0.05,96.18,2025,10,October,0.06865831459471036
ORD-100675,2024-12-27,2024-12-30,First Class,CUST-1008,Customer 1032,Corporate,United States,Chicago,Illinois,60601,East,PROD-1349,Technology,Phones,Phones Product 35,2322.3,5,0.2,-44.96,2024,12,December,-0.019360117125263747
ORD-100676,2024-04-04,2024-04-06,Second Class,CUST-1169,Customer 1194,Corporate,United States,Phoenix,Arizona,10001,South,PROD-1196,Technology,Accessories,Accessories Product 25,450.22,1,0.2,-1.91,2024,4,April,-0.004242370396694949
ORD-100677,2024-08-08,2024-08-12,Same Day,CUST-1020,Customer 1237,Corporate,United States,Austin,Texas,85001,East,PROD-1130,Furniture,Tables,Tables Product 78,600.6,1,0.0,82.35,2024,8,August,0.1371128871128871
ORD-100678,2024-08-23,2024-08-25,Same Day,CUST-1021,Customer 1234,Corporate,United States,Tampa,Florida,43215,East,PROD-1148,Technology,Phones,Phones Product 74,1609.08,6,0.05,330.32,2024,8,August,0.20528500758197232
ORD-100679,2024-06-10,2024-06-13,Same Day,CUST-1108,Customer 1210,Home Office,United States,Tampa,Florida,73301,West,PROD-1221,Technology,Phones,Phones Product 63,94.05,5,0.2,5.25,2024,6,June,0.0558213716108453
ORD-100680,2025-06-05,2025-06-07,Second Class,CUST-1026,Customer 1015,Home Office,United States,Buffalo,New York,33101,West,PROD-1062,Technology,Accessories,Accessories Product 47,1898.4,3,0.0,284.12,2025,6,June,0.14966287399915718
ORD-100681,2025-05-16,2025-05-20,First Class,CUST-1077,Customer 1092,Consumer,United States,San Jose,California,10001,Central,PROD-1136,Office Supplies,Labels,Labels Product 68,83.96,1,0.0,22.71,2025,5,May,0.2704859456884231
ORD-100682,2024-11-19,2024-11-20,Second Class,CUST-1187,Customer 1007,Consumer,United States,Spokane,Washington,85001,West,PROD-1340,Technology,Phones,Phones Product 75,1154.2,4,0.1,242.54,2024,11,November,0.2101368913533183
ORD-100683,2025-09-28,2025-10-02,First Class,CUST-1010,Customer 1015,Corporate,United States,Dallas,Texas,60601,West,PROD-1215,Furniture,Chairs,Chairs Product 17,3805.41,7,0.3,31.35,2025,9,September,0.00823827130322357
ORD-100684,2025-04-08,2025-04-10,Same Day,CUST-1068,Customer 1246,Corporate,United States,Miami,Florida,60601,South,PROD-1254,Technology,Accessories,Accessories Product 6,1734.16,4,0.0,242.41,2025,4,April,0.13978525626239793
ORD-100685,2024-03-14,2024-03-16,Second Class,CUST-1076,Customer 1142,Consumer,United States,Phoenix,Arizona,85001,East,PROD-1324,Furniture,Bookcases,Bookcases Product 28,2446.85,5,0.0,243.25,2024,3,March,0.0994135316835932
ORD-100686,2024-08-15,2024-08-18,Second Class,CUST-1209,Customer 1110,Corporate,United States,New York City,New York,33101,East,PROD-1066,Office Supplies,Binders,Binders Product 39,823.62,2,0.05,109.05,2024,8,August,0.13240329278065127
ORD-100687,2025-02-12,2025-02-13,Same Day,CUST-1025,Customer 1191,Corporate,United States,Buffalo,New York,60601,East,PROD-1218,Technology,Printers,Printers Product 61,1286.4,2,0.2,-53.64,2025,2,February,-0.04169776119402985
ORD-100688,2025-04-30,2025-05-05,First Class,CUST-1068,Customer 1009,Consumer,United States,San Diego,California,98101,East,PROD-1138,Office Supplies,Binders,Binders Product 61,1576.2,5,0.15,190.8,2025,4,April,0.12105062809288161
ORD-100689,2024-04-22,2024-04-23,First Class,CUST-1051,Customer 1178,Consumer,United States,Tacoma,Washington,33101,South,PROD-1123,Office Supplies,Binders,Binders Product 48,130.85,5,0.1,26.96,2024,4,April,0.20603744745892244
ORD-100690,2024-02-03,2024-02-08,First Class,CUST-1226,Customer 1217,Home Office,United States,Buffalo,New York,90001,West,PROD-1081,Office Supplies,Art Supplies,Art Supplies Product 47,370.04,4,0.3,23.31,2024,2,February,0.06299318992541346
ORD-100691,2025-02-06,2025-02-10,Second Class,CUST-1026,Customer 1104,Home Office,United States,Spokane,Washington,43215,East,PROD-1134,Furniture,Bookcases,Bookcases Product 1,1741.8,6,0.1,232.78,2025,2,February,0.13364335744631992
ORD-100692,2025-04-16,2025-04-21,Standard Class,CUST-1138,Customer 1056,Consumer,United States,New York City,New York,85001,East,PROD-1017,Technology,Laptops,Laptops Product 61,565.97,1,0.0,22.88,2025,4,April,0.04042617099846281
ORD-100693,2024-11-11,2024-11-13,Standard Class,CUST-1118,Customer 1208,Consumer,United States,Austin,Texas,60601,South,PROD-1216,Furniture,Storage,Storage Product 11,1584.0,6,0.2,-65.17,2024,11,November,-0.041142676767676765
ORD-100694,2024-01-18,2024-01-19,Same Day,CUST-1001,Customer 1063,Consumer,United States,New York City,New York,73301,East,PROD-1266,Furniture,Bookcases,Bookcases Product 7,1263.45,5,0.2,145.36,2024,1,January,0.1150500613399818
ORD-100695,2025-12-24,2025-12-29,Second Class,CUST-1061,Customer 1058,Consumer,United States,Miami,Florida,98101,Central,PROD-1263,Technology,Phones,Phones Product 35,742.18,2,0.05,183.6,2025,12,December,0.24737934193861327
ORD-100696,2025-06-20,2025-06-24,First Class,CUST-1088,Customer 1149,Home Office,United States,Austin,Texas,90001,West,PROD-1093,Office Supplies,Paper,Paper Product 32,1268.68,2,0.3,-29.67,2025,6,June,-0.023386511965192168
ORD-100697,2025-03-21,2025-03-23,Same Day,CUST-1024,Customer 1066,Consumer,United States,Seattle,Washington,98101,Central,PROD-1197,Technology,Laptops,Laptops Product 3,173.44,4,0.1,26.96,2025,3,March,0.15544280442804428
ORD-100698,2025-03-22,2025-03-24,Second Class,CUST-1244,Customer 1164,Consumer,United States,Peoria,Illinois,85001,Central,PROD-1304,Technology,Phones,Phones Product 40,1563.0,3,0.15,234.8,2025,3,March,0.15022392834293027
ORD-100699,2025-06-03,2025-06-07,First Class,CUST-1191,Customer 1074,Home Office,United States,Columbus,Ohio,33101,South,PROD-1304,Technology,Printers,Printers Product 71,333.05,5,0.1,55.62,2025,6,June,0.16700195165891005
ORD-100700,2024-01-29,2024-02-01,Same Day,CUST-1095,Customer 1017,Consumer,United States,Spokane,Washington,60601,West,PROD-1265,Furniture,Tables,Tables Product 7,1154.16,2,0.15,156.54,2024,1,January,0.1356311083385319
ORD-100701,2025-05-13,2025-05-18,Same Day,CUST-1085,Customer 1202,Corporate,United States,Tacoma,Washington,33101,South,PROD-1088,Office Supplies,Labels,Labels Product 69,280.17,3,0.2,-18.4,2025,5,May,-0.06567441196416461
ORD-100702,2025-11-10,2025-11-12,Standard Class,CUST-1190,Customer 1128,Corporate,United States,Orlando,Florida,43215,West,PROD-1257,Technology,Phones,Phones Product 44,180.48,6,0.0,8.1,2025,11,November,0.04488031914893617
ORD-100703,2025-12-20,2025-12-22,Standard Class,CUST-1058,Customer 1146,Home Office,United States,Rochester,New York,73301,South,PROD-1343,Furniture,Tables,Tables Product 3,3628.38,7,0.05,903.91,2025,12,December,0.24912219778523748
ORD-100704,2025-05-06,2025-05-07,Second Class,CUST-1165,Customer 1094,Consumer,United States,Buffalo,New York,10001,West,PROD-1336,Office Supplies,Paper,Paper Product 24,2294.6,7,0.0,475.2,2025,5,May,0.20709491850431447
ORD-100705,2025-07-27,2025-07-29,Second Class,CUST-1189,Customer 1004,Home Office,United States,Mesa,Arizona,90001,Central,PROD-1341,Technology,Printers,Printers Product 57,2443.26,6,0.3,-231.11,2025,7,July,-0.0945908335584424
ORD-100706,2025-12-31,2026-01-04,Same Day,CUST-1071,Customer 1162,Consumer,United States,Phoenix,Arizona,98101,South,PROD-1171,Furniture,Bookcases,Bookcases Product 73,139.51,7,0.0,30.79,2025,12,December,0.22070102501612787
ORD-100707,2024-08-22,2024-08-23,Same Day,CUST-1024,Customer 1217,Corporate,United States,San Diego,California,60601,West,PROD-1348,Furniture,Storage,Storage Product 38,350.69,1,0.3,0.59,2024,8,August,0.0016823975590977787
ORD-100708,2025-08-05,2025-08-06,First Class,CUST-1210,Customer 1099,Corporate,United States,San Diego,California,98101,Central,PROD-1042,Technology,Printers,Printers Product 11,312.6,6,0.2,10.91,2025,8,August,0.034900831733845165
ORD-100709,2024-03-12,2024-03-16,Standard Class,CUST-1222,Customer 1159,Corporate,United States,Rochester,New York,33101,South,PROD-1192,Office Supplies,Art Supplies,Art Supplies Product 77,1021.56,3,0.2,72.44,2024,3,March,0.0709111554876855
ORD-100710,2024-05-14,2024-05-17,Standard Class,CUST-1112,Customer 1164,Corporate,United States,Buffalo,New York,85001,East,PROD-1221,Technology,Printers,Printers Product 24,345.95,5,0.1,56.77,2024,5,May,0.1640988582165053
ORD-100711,2024-06-18,2024-06-23,Same Day,CUST-1134,Customer 1135,Consumer,United States,Springfield,Illinois,60601,Central,PROD-1038,Office Supplies,Paper,Paper Product 59,2689.19,7,0.05,263.62,2024,6,June,0.09802951818205483
ORD-100712,2025-06-30,2025-07-04,Same Day,CUST-1107,Customer 1208,Consumer,United States,Rochester,New York,10001,South,PROD-1197,Technology,Printers,Printers Product 14,3483.83,7,0.05,83.65,2025,6,June,0.02401093049890494
ORD-100713,2024-07-04,2024-07-05,Standard Class,CUST-1182,Customer 1011,Consumer,United States,Spokane,Washington,85001,West,PROD-1032,Furniture,Bookcases,Bookcases Product 28,732.8,4,0.1,162.39,2024,7,July,0.22160207423580786
ORD-100714,2025-04-19,2025-04-24,Standard Class,CUST-1092,Customer 1025,Corporate,United States,Rochester,New York,60601,South,PROD-1225,Furniture,Chairs,Chairs Product 46,1104.32,4,0.3,60.03,2025,4,April,0.05435924369747899
ORD-100715,2025-03-24,2025-03-29,Standard Class,CUST-1184,Customer 1056,Home Office,United States,Tucson,Arizona,90001,Central,PROD-1088,Furniture,Storage,Storage Product 16,883.4,2,0.0,182.65,2025,3,March,0.20675798052977135
ORD-100716,2025-07-05,2025-07-10,First Class,CUST-1127,Customer 1155,Home Office,United States,Peoria,Illinois,85001,East,PROD-1311,Technology,Laptops,Laptops Product 44,351.85,1,0.3,40.09,2025,7,July,0.11394059968736678
ORD-100717,2025-12-04,2025-12-06,Standard Class,CUST-1231,Customer 1047,Consumer,United States,Miami,Florida,98101,West,PROD-1077,Furniture,Storage,Storage Product 9,1385.19,3,0.05,191.04,2025,12,December,0.1379160981526
ORD-100718,2024-06-20,2024-06-22,Same Day,CUST-1164,Customer 1116,Consumer,United States,Peoria,Illinois,85001,West,PROD-1245,Office Supplies,Art Supplies,Art Supplies Product 27,351.85,5,0.2,-23.11,2024,6,June,-0.06568139832314907
ORD-100719,2025-11-03,2025-11-05,Second Class,CUST-1221,Customer 1123,Home Office,United States,Houston,Texas,98101,West,PROD-1273,Technology,Printers,Printers Product 60,183.47,7,0.1,15.94,2025,11,November,0.08688068894097127
ORD-100720,2024-12-06,2024-12-10,Same Day,CUST-1125,Customer 1057,Consumer,United States,Chicago,Illinois,73301,East,PROD-1015,Furniture,Storage,Storage Product 69,1283.31,3,0.05,30.95,2024,12,December,0.02411732161363973
ORD-100721,2024-04-28,2024-04-29,First Class,CUST-1004,Customer 1021,Home Office,United States,Orlando,Florida,60601,South,PROD-1025,Technology,Laptops,Laptops Product 15,2169.75,5,0.05,281.03,2024,4,April,0.12952183431270883
ORD-100722,2025-02-28,2025-03-04,Standard Class,CUST-1084,Customer 1034,Consumer,United States,San Jose,California,85001,South,PROD-1197,Technology,Laptops,Laptops Product 30,1786.85,5,0.15,-17.51,2025,2,February,-0.009799367602205
ORD-100723,2024-02-21,2024-02-26,Standard Class,CUST-1107,Customer 1126,Consumer,United States,Cleveland,Ohio,60601,East,PROD-1014,Office Supplies,Art Supplies,Art Supplies Product 42,1752.73,7,0.15,-25.9,2024,2,February,-0.014776947961180557
ORD-100724,2025-04-15,2025-04-20,Standard Class,CUST-1120,Customer 1052,Home Office,United States,Cincinnati,Ohio,10001,East,PROD-1260,Office Supplies,Binders,Binders Product 69,2178.65,5,0.15,376.65,2025,4,April,0.17288228949119866
ORD-100725,2024-12-01,2024-12-04,Second Class,CUST-1149,Customer 1198,Home Office,United States,Columbus,Ohio,60601,Central,PROD-1108,Technology,Laptops,Laptops Product 69,259.39,1,0.15,1.34,2024,12,December,0.005165966305563052
ORD-100726,2025-08-16,2025-08-17,Standard Class,CUST-1063,Customer 1055,Home Office,United States,Orlando,Florida,73301,West,PROD-1105,Technology,Printers,Printers Product 69,634.47,3,0.15,6.77,2025,8,August,0.010670323261935157
ORD-100727,2025-02-15,2025-02-18,First Class,CUST-1165,Customer 1193,Consumer,United States,Rochester,New York,90001,Central,PROD-1065,Office Supplies,Labels,Labels Product 3,1446.24,3,0.2,155.72,2025,2,February,0.10767230888372607
ORD-100728,2024-01-30,2024-02-02,Standard Class,CUST-1184,Customer 1249,Corporate,United States,Peoria,Illinois,33101,West,PROD-1047,Office Supplies,Binders,Binders Product 53,1146.12,2,0.0,158.08,2024,1,January,0.13792622064007262
ORD-100729,2024-05-26,2024-05-29,Standard Class,CUST-1015,Customer 1174,Consumer,United States,Dallas,Texas,60601,West,PROD-1060,Technology,Phones,Phones Product 57,1582.08,6,0.3,166.12,2024,5,May,0.10500101132686085
ORD-100730,2024-04-05,2024-04-08,Second Class,CUST-1111,Customer 1234,Corporate,United States,Dallas,Texas,60601,West,PROD-1166,Office Supplies,Labels,Labels Product 35,1162.0,5,0.05,93.58,2024,4,April,0.08053356282271945
ORD-100731,2025-01-28,2025-02-02,Same Day,CUST-1101,Customer 1132,Consumer,United States,Rochester,New York,90001,West,PROD-1098,Office Supplies,Art Supplies,Art Supplies Product 37,1196.85,3,0.05,252.56,2025,1,January,0.21102059573045914
ORD-100732,2025-10-13,2025-10-17,Second Class,CUST-1226,Customer 1162,Consumer,United States,Orlando,Florida,60601,South,PROD-1144,Office Supplies,Paper,Paper Product 10,688.3,5,0.1,148.38,2025,10,October,0.2155746040970507
ORD-100733,2024-10-01,2024-10-03,First Class,CUST-1166,Customer 1029,Home Office,United States,Rochester,New York,43215,East,PROD-1210,Technology,Accessories,Accessories Product 46,1756.32,3,0.1,207.25,2024,10,October,0.11800241413865355
