Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-100564,2025-01-30,2025-01-31,Same Day,CUST-1014,Customer 1036,Consumer,United States,Peoria,Illinois,10001,South,PROD-1311,Technology,Laptops,Laptops Product 77,1582.32,6,0.0,112.78
ORD-100565,2025-12-06,2025-12-09,First Class,CUST-1029,Customer 1165,Consumer,United States,Tacoma,Washington,73301,Central,PROD-1295,Technology,Printers,Printers Product 42,2581.02,6,0.0,569.28
ORD-100566,2024-07-05,2024-07-07,Same Day,CUST-1026,Customer 1115,Consumer,United States,Buffalo,New York,85001,West,PROD-1122,Technology,Laptops,Laptops Product 2,301.88,2,0.05,61.97
ORD-100567,2024-11-03,2024-11-04,Standard Class,CUST-1084,Customer 1053,Home Office,United States,Mesa,Arizona,33101,South,PROD-1168,Technology,Accessories,Accessories Product 45,615.51,3,0.05,133.44
ORD-100568,2024-05-25,2024-05-30,Same Day,CUST-1129,Customer 1115,Consumer,United States,Tucson,Arizona,43215,East,PROD-1165,Technology,Phones,Phones Product 64,380.92,4,0.0,29.31
ORD-100569,2025-01-15,2025-01-18,Standard Class,CUST-1202,Customer 1152,Consumer,United States,Seattle,Washington,33101,West,PROD-1089,Furniture,Tables,Tables Product 77,559.25,1,0.15,-23.22
ORD-100570,2024-06-24,2024-06-25,First Class,CUST-1125,Customer 1138,Consumer,United States,Buffalo,New York,73301,West,PROD-1188,Furniture,Chairs,Chairs Product 15,499.59,1,0.0,88.35
ORD-100571,2025-05-20,2025-05-21,Second Class,CUST-1119,Customer 1162,Home Office,United States,Chicago,Illinois,90001,South,PROD-1305,Office Supplies,Paper,Paper Product 51,2056.14,6,0.15,134.47
ORD-100572,2024-06-17,2024-06-22,First Class,CUST-1008,Customer 1154,Consumer,United States,Cleveland,Ohio,33101,South,PROD-1208,Furniture,Chairs,Chairs Product 76,3539.22,6,0.3,-0.61
ORD-100573,2024-04-10,2024-04-12,Standard Class,CUST-1039,Customer 1021,Consumer,United States,Tacoma,Washington,43215,South,PROD-1188,Office Supplies,Art Supplies,Art Supplies Product 61,1057.55,5,0.05,27.11
ORD-100574,2025-01-14,2025-01-16,Second Class,CUST-1084,Customer 1065,Consumer,United States,San Diego,California,90001,West,PROD-1080,Furniture,Bookcases,Bookcases Product 15,3328.02,6,0.05,369.31
ORD-100575,2025-05-10,2025-05-13,Same Day,CUST-1042,Customer 1224,Home Office,United States,Cincinnati,Ohio,60601,East,PROD-1320,Technology,Printers,Printers Product 31,372.75,5,0.0,23.74
ORD-100576,2025-06-03,2025-06-04,First Class,CUST-1020,Customer 1048,Consumer,United States,San Diego,California,73301,West,PROD-1132,Technology,Laptops,Laptops Product 54,1861.85,5,0.05,369.13
ORD-100577,2024-08-02,2024-08-04,Second Class,CUST-1094,Customer 1194,Corporate,United States,New York City,New York,85001,South,PROD-1001,Furniture,Chairs,Chairs Product 72,1375.88,4,0.1,233.7
ORD-100578,2025-06-03,2025-06-06,First Class,CUST-1117,Customer 1043,Consumer,United States,Columbus,Ohio,73301,West,PROD-1178,Furniture,Chairs,Chairs Product 74,1177.64,2,0.05,125.03
ORD-100579,2024-04-24,2024-04-28,Second Class,CUST-1111,Customer 1112,Home Office,United States,Seattle,Washington,90001,East,PROD-1179,Furniture,Tables,Tables Product 70,1943.13,7,0.15,154.09
ORD-100580,2024-06-01,2024-06-02,First Class,CUST-1159,Customer 1026,Corporate,United States,Buffalo,New York,90001,South,PROD-1023,Office Supplies,Paper,Paper Product 47,1249.26,3,0.05,83.42
ORD-100581,2024-05-23,2024-05-28,Same Day,CUST-1182,Customer 1226,Home Office,United States,Dallas,Texas,90001,South,PROD-1230,Technology,Phones,Phones Product 54,623.19,1,0.1,54.59
ORD-100582,2025-12-05,2025-12-07,First Class,CUST-1075,Customer 1014,Corporate,United States,Chicago,Illinois,33101,West,PROD-1163,Furniture,Storage,Storage Product 66,59.93,1,0.15,4.15
ORD-100583,2024-10-11,2024-10-13,Same Day,CUST-1170,Customer 1186,Corporate,United States,San Jose,California,98101,West,PROD-1253,Office Supplies,Paper,Paper Product 19,1089.34,2,0.3,-7.61
ORD-100584,2025-04-09,2025-04-14,Same Day,CUST-1165,Customer 1224,Home Office,United States,Rochester,New York,33101,East,PROD-1053,Office Supplies,Labels,Labels Product 47,2094.48,4,0.1,158.18
ORD-100585,2025-11-14,2025-11-17,Standard Class,CUST-1180,Customer 1084,Home Office,United States,Tampa,Florida,60601,West,PROD-1073,Furniture,Bookcases,Bookcases Product 4,1648.92,6,0.15,272.64
ORD-100586,2025-09-05,2025-09-08,Standard Class,CUST-1077,Customer 1077,Corporate,United States,Tucson,Arizona,33101,West,PROD-1066,Technology,Phones,Phones Product 10,143.34,2,0.15,-0.62
ORD-100587,2025-12-13,2025-12-14,Standard Class,CUST-1152,Customer 1158,Corporate,United States,Springfield,Illinois,60601,Central,PROD-1251,Furniture,Tables,Tables Product 47,355.04,1,0.15,-8.92
ORD-100588,2024-09-20,2024-09-23,Standard Class,CUST-1177,Customer 1063,Corporate,United States,Mesa,Arizona,10001,West,PROD-1307,Furniture,Chairs,Chairs Product 33,66.12,4,0.15,11.27
ORD-100589,2024-09-11,2024-09-16,Second Class,CUST-1207,Customer 1199,Home Office,United States,Tampa,Florida,33101,Central,PROD-1046,Furniture,Bookcases,Bookcases Product 64,370.72,4,0.3,33.99
ORD-100590,2024-09-02,2024-09-03,First Class,CUST-1066,Customer 1150,Consumer,United States,Phoenix,Arizona,85001,West,PROD-1046,Furniture,Tables,Tables Product 73,1160.8,4,0.3,85.55
ORD-100591,2024-02-24,2024-02-28,Standard Class,CUST-1015,Customer 1193,Corporate,United States,Columbus,Ohio,10001,Central,PROD-1310,Furniture,Chairs,Chairs Product 14,1561.55,5,0.3,-183.55
ORD-100592,2025-08-01,2025-08-04,First Class,CUST-1113,Customer 1133,Home Office,United States,San Diego,California,10001,West,PROD-1349,Furniture,Bookcases,Bookcases Product 15,465.02,2,0.0,22.93
ORD-100593,2024-03-16,2024-03-17,First Class,CUST-1154,Customer 1130,Home Office,United States,Peoria,Illinois,43215,East,PROD-1009,Office Supplies,Labels,Labels Product 13,869.1,6,0.1,-9.8
ORD-100594,2025-07-03,2025-07-08,First Class,CUST-1171,Customer 1044,Corporate,United States,Phoenix,Arizona,33101,West,PROD-1152,Office Supplies,Labels,Labels Product 36,2132.44,4,0.1,373.69
ORD-100595,2024-12-21,2024-12-25,Second Class,CUST-1146,Customer 1094,Consumer,United States,San Diego,California,43215,South,PROD-1025,Office Supplies,Art Supplies,Art Supplies Product 12,1671.4,4,0.2,61.8
ORD-100596,2024-05-05,2024-05-06,Second Class,CUST-1001,Customer 1209,Consumer,United States,New York City,New York,10001,South,PROD-1325,Technology,Phones,Phones Product 5,1214.06,2,0.0,249.09
ORD-100597,2025-06-04,2025-06-05,Second Class,CUST-1186,Customer 1089,Home Office,United States,Rochester,New York,73301,East,PROD-1172,Technology,Laptops,Laptops Product 14,1846.5,6,0.0,275.55
ORD-100598,2025-02-02,2025-02-05,First Class,CUST-1241,Customer 1072,Home Office,United States,Cincinnati,Ohio,33101,Central,PROD-1093,Technology,Printers,Printers Product 65,778.83,3,0.05,38.68
ORD-100599,2024-12-11,2024-12-15,Second Class,CUST-1124,Customer 1147,Consumer,United States,Los Angeles,California,85001,East,PROD-1187,Office Supplies,Art Supplies,Art Supplies Product 15,17.74,1,0.15,1.09
ORD-100600,2024-02-21,2024-02-26,Second Class,CUST-1221,Customer 1210,Home Office,United States,New York City,New York,98101,East,PROD-1241,Furniture,Chairs,Chairs Product 70,1202.32,4,0.15,38.24
ORD-100601,2024-02-23,2024-02-25,Same Day,CUST-1039,Customer 1156,Corporate,United States,Tampa,Florida,60601,East,PROD-1067,Technology,Accessories,Accessories Product 43,846.12,4,0.05,145.43
ORD-100602,2024-02-25,2024-03-01,Same Day,CUST-1023,Customer 1191,Consumer,United States,Miami,Florida,60601,South,PROD-1300,Office Supplies,Paper,Paper Product 24,2100.76,4,0.0,89.47
ORD-100603,2025-11-03,2025-11-05,First Class,CUST-1242,Customer 1090,Corporate,United States,Dallas,Texas,98101,East,PROD-1288,Office Supplies,Binders,Binders Product 57,1136.76,6,0.3,-95.07
ORD-100604,2024-09-25,2024-09-29,Second Class,CUST-1224,Customer 1121,Home Office,United States,Cincinnati,Ohio,43215,South,PROD-1096,Technology,Phones,Phones Product 6,1230.82,2,0.0,188.56
ORD-100605,2025-03-11,2025-03-14,First Class,CUST-1126,Customer 1015,Corporate,United States,Chicago,Illinois,33101,West,PROD-1026,Furniture,Chairs,Chairs Product 51,234.99,3,0.2,33.76
ORD-100606,2025-11-26,2025-12-01,Standard Class,CUST-1043,Customer 1076,Home Office,United States,New York City,New York,10001,West,PROD-1219,Technology,Printers,Printers Product 24,913.11,3,0.15,21.66
ORD-100607,2025-01-10,2025-01-14,Same Day,CUST-1237,Customer 1061,Home Office,United States,Orlando,Florida,60601,South,PROD-1330,Furniture,Chairs,Chairs Product 25,292.64,2,0.05,26.46
ORD-100608,2024-03-29,2024-03-31,Second Class,CUST-1001,Customer 1189,Home Office,United States,Cleveland,Ohio,10001,East,PROD-1196,Office Supplies,Labels,Labels Product 41,174.54,1,0.1,2.12
ORD-100609,2024-04-23,2024-04-24,Standard Class,CUST-1083,Customer 1030,Consumer,United States,Cleveland,Ohio,43215,East,PROD-1199,Technology,Laptops,Laptops Product 31,742.29,3,0.05,165.16
ORD-100610,2024-01-23,2024-01-26,First Class,CUST-1069,Customer 1057,Consumer,United States,Tucson,Arizona,33101,East,PROD-1047,Furniture,Bookcases,Bookcases Product 79,1684.05,5,0.3,105.41
ORD-100611,2025-08-24,2025-08-28,Standard Class,CUST-1046,Customer 1248,Corporate,United States,New York City,New York,10001,South,PROD-1349,Furniture,Chairs,Chairs Product 10,1048.86,6,0.2,142.89
ORD-100612,2025-03-17,2025-03-21,Second Class,CUST-1024,Customer 1155,Consumer,United States,Columbus,Ohio,98101,Central,PROD-1091,Technology,Laptops,Laptops Product 39,288.92,1,0.3,26.68
ORD-100613,2025-05-30,2025-06-02,Second Class,CUST-1187,Customer 1062,Consumer,United States,Houston,Texas,33101,South,PROD-1111,Office Supplies,Labels,Labels Product 21,1464.3,5,0.1,71.27
ORD-100614,2024-03-10,2024-03-15,First Class,CUST-1091,Customer 1114,Corporate,United States,Rochester,New York,85001,East,PROD-1325,Technology,Phones,Phones Product 58,439.43,1,0.2,3.7
ORD-100615,2025-07-13,2025-07-18,Standard Class,CUST-1065,Customer 1239,Consumer,United States,Cleveland,Ohio,98101,West,PROD-1059,Furniture,Storage,Storage Product 33,1140.52,2,0.3,-24.43
ORD-100616,2025-07-22,2025-07-23,Same Day,CUST-1069,Customer 1216,Corporate,United States,San Diego,California,90001,West,PROD-1281,Technology,Laptops,Laptops Product 1,603.86,1,0.0,161.61
ORD-100617,2025-10-20,2025-10-21,Same Day,CUST-1110,Customer 1164,Consumer,United States,New York City,New York,90001,West,PROD-1332,Furniture,Tables,Tables Product 60,938.8,4,0.05,155.8
ORD-100618,2025-07-15,2025-07-16,Same Day,CUST-1139,Customer 1247,Corporate,United States,New York City,New York,85001,West,PROD-1192,Furniture,Bookcases,Bookcases Product 65,1074.92,4,0.2,174.19
ORD-100619,2025-01-16,2025-01-18,Standard Class,CUST-1186,Customer 1031,Home Office,United States,Miami,Florida,33101,Central,PROD-1032,Technology,Accessories,Accessories Product 32,268.9,1,0.3,18.88
ORD-100620,2024-06-29,2024-07-03,First Class,CUST-1052,Customer 1247,Consumer,United States,Peoria,Illinois,43215,East,PROD-1112,Technology,Laptops,Laptops Product 36,1183.85,5,0.05,237.43
ORD-100621,2024-01-17,2024-01-22,First Class,CUST-1112,Customer 1115,Home Office,United States,Cincinnati,Ohio,60601,Central,PROD-1113,Furniture,Tables,Tables Product 35,468.9,5,0.1,44.16
ORD-100622,2024-05-01,2024-05-05,Standard Class,CUST-1172,Customer 1100,Home Office,United States,San Jose,California,60601,Central,PROD-1168,Technology,Accessories,Accessories Product 38,615.4,1,0.3,27.35
ORD-100623,2025-04-03,2025-04-07,Same Day,CUST-1171,Customer 1126,Corporate,United States,Los Angeles,California,60601,West,PROD-1337,Technology,Phones,Phones Product 67,397.2,5,0.1,58.31
ORD-100624,2024-01-07,2024-01-09,Standard Class,CUST-1087,Customer 1002,Corporate,United States,Peoria,Illinois,73301,East,PROD-1031,Furniture,Storage,Storage Product 33,448.31,1,0.3,-37.23
ORD-100625,2025-01-18,2025-01-22,Standard Class,CUST-1107,Customer 1208,Home Office,United States,New York City,New York,90001,East,PROD-1134,Furniture,Storage,Storage Product 49,2986.27,7,0.2,-77.76
ORD-100626,2024-01-23,2024-01-26,Same Day,CUST-1003,Customer 1058,Home Office,United States,San Jose,California,90001,West,PROD-1090,Technology,Accessories,Accessories Product 68,1620.48,6,0.2,114.11
ORD-100627,2025-06-16,2025-06-19,Standard Class,CUST-1113,Customer 1044,Corporate,United States,Miami,Florida,85001,South,PROD-1325,Office Supplies,Paper,Paper Product 68,964.77,3,0.05,212.1
ORD-100628,2025-11-23,2025-11-25,Same Day,CUST-1023,Customer 1018,Consumer,United States,Peoria,Illinois,10001,South,PROD-1186,Furniture,Storage,Storage Product 59,1393.28,4,0.15,44.32
ORD-100629,2025-04-11,2025-04-13,Second Class,CUST-1132,Customer 1241,Corporate,United States,New York City,New York,73301,East,PROD-1176,Technology,Laptops,Laptops Product 3,77.35,5,0.15,-0.92
ORD-100630,2025-03-27,2025-03-29,First Class,CUST-1038,Customer 1088,Home Office,United States,San Jose,California,90001,West,PROD-1247,Office Supplies,Paper,Paper Product 60,2719.1,5,0.2,392.17
ORD-100631,2025-05-16,2025-05-17,First Class,CUST-1142,Customer 1044,Consumer,United States,Miami,Florida,60601,Central,PROD-1055,Office Supplies,Paper,Paper Product 51,1942.92,3,0.3,-71.6
ORD-100632,2024-11-20,2024-11-21,Standard Class,CUST-1052,Customer 1138,Corporate,United States,Los Angeles,California,90001,East,PROD-1077,Furniture,Bookcases,Bookcases Product 3,1252.8,6,0.0,225.27
ORD-100633,2025-03-08,2025-03-09,Second Class,CUST-1225,Customer 1248,Consumer,United States,Orlando,Florida,85001,East,PROD-1061,Office Supplies,Binders,Binders Product 60,254.88,4,0.2,6.85
ORD-100634,2025-05-07,2025-05-12,First Class,CUST-1097,Customer 1197,Consumer,United States,Cleveland,Ohio,33101,West,PROD-1132,Office Supplies,Art Supplies,Art Supplies Product 34,603.15,5,0.15,99.02
ORD-100635,2025-04-26,2025-04-28,Standard Class,CUST-1033,Customer 1200,Consumer,United States,Los Angeles,California,60601,East,PROD-1248,Technology,Phones,Phones Product 62,1231.58,2,0.15,22.62
ORD-100636,2025-10-04,2025-10-06,Second Class,CUST-1125,Customer 1131,Corporate,United States,Houston,Texas,90001,Central,PROD-1141,Office Supplies,Art Supplies,Art Supplies Product 2,990.68,4,0.0,196.03
ORD-100637,2025-10-20,2025-10-25,First Class,CUST-1128,Customer 1212,Corporate,United States,Columbus,Ohio,60601,West,PROD-1281,Office Supplies,Art Supplies,Art Supplies Product 2,155.28,1,0.1,14.67
ORD-100638,2025-05-04,2025-05-08,Second Class,CUST-1084,Customer 1131,Home Office,United States,Orlando,Florida,10001,Central,PROD-1154,Office Supplies,Binders,Binders Product 56,208.9,5,0.15,3.08
ORD-100639,2025-09-24,2025-09-26,Same Day,CUST-1216,Customer 1110,Home Office,United States,Chicago,Illinois,60601,South,PROD-1071,Technology,Laptops,Laptops Product 33,358.16,1,0.15,30.21
ORD-100640,2024-12-09,2024-12-13,Same Day,CUST-1184,Customer 1014,Consumer,United States,Peoria,Illinois,73301,South,PROD-1192,Office Supplies,Labels,Labels Product 64,535.57,1,0.3,-54.86
ORD-100641,2025-03-02,2025-03-03,Standard Class,CUST-1201,Customer 1027,Consumer,United States,New York City,New York,33101,West,PROD-1301,Furniture,Storage,Storage Product 8,1386.33,3,0.1,110.41
ORD-100642,2025-05-27,2025-05-29,Standard Class,CUST-1082,Customer 1065,Home Office,United States,New York City,New York,98101,West,PROD-1136,Furniture,Chairs,Chairs Product 3,538.04,4,0.2,55.94
ORD-100643,2025-11-25,2025-11-27,Standard Class,CUST-1185,Customer 1231,Home Office,United States,Houston,Texas,85001,East,PROD-1038,Furniture,Chairs,Chairs Product 41,374.16,3,0.2,1.87
ORD-100644,2025-01-02,2025-01-06,Standard Class,CUST-1144,Customer 1076,Consumer,United States,New York City,New York,60601,South,PROD-1347,Office Supplies,Binders,Binders Product 13,548.31,1,0.3,-36.26
ORD-100645,2024-02-02,2024-02-04,Second Class,CUST-1029,Customer 1039,Home Office,United States,San Jose,California,33101,West,PROD-1017,Technology,Printers,Printers Product 56,446.51,1,0.15,-3.38
ORD-100646,2025-10-15,2025-10-20,First Class,CUST-1155,Customer 1054,Corporate,United States,New York City,New York,90001,West,PROD-1272,Furniture,Tables,Tables Product 41,119.91,3,0.3,-11.98
ORD-100647,2024-11-12,2024-11-13,Same Day,CUST-1002,Customer 1224,Corporate,United States,Phoenix,Arizona,60601,East,PROD-1342,Furniture,Bookcases,Bookcases Product 43,2710.02,6,0.3,-208.57
ORD-100648,2025-04-09,2025-04-10,First Class,CUST-1007,Customer 1215,Home Office,United States,New York City,New York,60601,West,PROD-1081,Technology,Printers,Printers Product 30,1876.08,4,0.2,193.44
ORD-100649,2024-07-26,2024-07-31,Same Day,CUST-1237,Customer 1047,Corporate,United States,San Jose,California,85001,East,PROD-1210,Technology,Accessories,Accessories Product 36,2270.05,5,0.2,27.6
ORD-100650,2024-06-05,2024-06-09,First Class,CUST-1015,Customer 1232,Home Office,United States,Columbus,Ohio,60601,Central,PROD-1338,Furniture,Tables,Tables Product 75,294.65,5,0.1,7.77
ORD-100651,2025-03-24,2025-03-27,Same Day,CUST-1043,Customer 1143,Consumer,United States,Orlando,Florida,90001,East,PROD-1115,Office Supplies,Paper,Paper Product 36,290.8,5,0.0,21.51
ORD-100652,2025-05-31,2025-06-04,First Class,CUST-1175,Customer 1054,Corporate,United States,Chicago,Illinois,10001,East,PROD-1223,Technology,Printers,Printers Product 9,167.0,5,0.3,6.97
ORD-100653,2024-11-11,2024-11-13,Second Class,CUST-1109,Customer 1189,Consumer,United States,Spokane,Washington,10001,Central,PROD-1124,Technology,Phones,Phones Product 19,1784.16,6,0.2,-62.98
ORD-100654,2025-03-25,2025-03-28,First Class,CUST-1188,Customer 1008,Corporate,United States,Tucson,Arizona,33101,East,PROD-1137,Technology,Printers,Printers Product 2,439.98,6,0.1,68.11
ORD-100655,2025-08-24,2025-08-28,Standard Class,CUST-1056,Customer 1218,Home Office,United States,Chicago,Illinois,85001,East,PROD-1288,Office Supplies,Binders,Binders Product 50,1427.43,3,0.3,-122.75
ORD-100656,2025-07-31,2025-08-04,Standard Class,CUST-1220,Customer 1038,Consumer,United States,Los Angeles,California,73301,West,PROD-1174,Technology,Accessories,Accessories Product 61,869.18,2,0.0,127.76
ORD-100657,2025-11-18,2025-11-19,Second Class,CUST-1032,Customer 1150,Home Office,United States,Austin,Texas,10001,West,PROD-1269,Furniture,Tables,Tables Product 47,1309.0,5,0.15,216.65
ORD-100658,2024-01-22,2024-01-24,First Class,CUST-1101,Customer 1071,Corporate,United States,Seattle,Washington,10001,West,PROD-1141,Office Supplies,Binders,Binders Product 10,202.47,1,0.2,2.07
ORD-100659,2025-11-14,2025-11-19,Standard Class,CUST-1021,Customer 1001,Home Office,United States,Phoenix,Arizona,10001,West,PROD-1033,Furniture,Tables,Tables Product 4,779.96,4,0.3,-22.69
ORD-100660,2024-03-10,2024-03-11,Same Day,CUST-1024,Customer 1197,Consumer,United States,New York City,New York,73301,West,PROD-1175,Furniture,Bookcases,Bookcases Product 76,701.82,6,0.15,1.6
ORD-100661,2024-01-18,2024-01-19,First Class,CUST-1060,Customer 1146,Consumer,United States,Cleveland,Ohio,90001,South,PROD-1031,Technology,Phones,Phones Product 59,2202.92,4,0.05,145.48
ORD-100662,2024-08-22,2024-08-24,Second Class,CUST-1245,Customer 1227,Corporate,United States,Columbus,Ohio,33101,East,PROD-1267,Furniture,Chairs,Chairs Product 61,1243.8,3,0.05,129.32
ORD-100663,2025-05-16,2025-05-17,Second Class,CUST-1206,Customer 1105,Corporate,United States,San Diego,California,10001,Central,PROD-1013,Technology,Printers,Printers Product 35,2094.06,6,0.0,188.03
ORD-100664,2025-12-17,2025-12-21,Standard Class,CUST-1222,Customer 1042,Consumer,United States,Mesa,Arizona,43215,East,PROD-1060,Office Supplies,Binders,Binders Product 40,1694.34,3,0.05,69.35
ORD-100665,2024-08-21,2024-08-23,First Class,CUST-1080,Customer 1234,Consumer,United States,Springfield,Illinois,85001,South,PROD-1185,Office Supplies,Labels,Labels Product 6,1117.2,7,0.0,281.15
ORD-100666,2025-04-01,2025-04-04,Standard Class,CUST-1194,Customer 1207,Corporate,United States,Austin,Texas,60601,Central,PROD-1004,Furniture,Tables,Tables Product 6,2762.27,7,0.1,455.22
ORD-100667,2024-01-17,2024-01-20,Second Class,CUST-1111,Customer 1101,Corporate,United States,Buffalo,New York,85001,West,PROD-1247,Furniture,Tables,Tables Product 35,1487.84,4,0.2,189.6
ORD-100668,2025-01-15,2025-01-17,Standard Class,CUST-1051,Customer 1083,Home Office,United States,Rochester,New York,43215,West,PROD-1127,Technology,Accessories,Accessories Product 44,1949.46,6,0.2,277.57
ORD-100669,2025-05-17,2025-05-20,First Class,CUST-1015,Customer 1001,Home Office,United States,Chicago,Illinois,90001,West,PROD-1096,Technology,Laptops,Laptops Product 73,475.09,7,0.1,69.18
ORD-100670,2024-08-22,2024-08-26,First Class,CUST-1051,Customer 1081,Home Office,United States,Columbus,Ohio,90001,Central,PROD-1155,Technology,Accessories,Accessories Product 40,1370.95,5,0.0,198.37
ORD-100671,2025-04-15,2025-04-18,First Class,CUST-1205,Customer 1029,Consumer,United States,Seattle,Washington,98101,East,PROD-1280,Technology,Printers,Printers Product 23,3178.0,5,0.3,-57.76
ORD-100672,2025-03-08,2025-03-12,Second Class,CUST-1202,Customer 1055,Home Office,United States,Los Angeles,California,60601,Central,PROD-1164,Furniture,Tables,Tables Product 19,255.34,1,0.15,48.52
ORD-100673,2025-07-03,2025-07-06,Second Class,CUST-1190,Customer 1199,Consumer,United States,Cincinnati,Ohio,85001,South,PROD-1324,Office Supplies,Binders,Binders Product 44,1617.84,3,0.05,361.88
ORD-100674,2025-10-31,2025-11-03,Standard Class,CUST-1158,Customer 1003,Home Office,United States,Springfield,Illinois,73301,East,PROD-1263,Technology,Laptops,Laptops Product 49,1400.85,5,0.05,96.18
ORD-100675,2024-12-27,2024-12-30,First Class,CUST-1008,Customer 1032,Corporate,United States,Chicago,Illinois,60601,East,PROD-1349,Technology,Phones,Phones Product 35,2322.3,5,0.2,-44.96
ORD-100676,2024-04-04,2024-04-06,Second Class,CUST-1169,Customer 1194,Corporate,United States,Phoenix,Arizona,10001,South,PROD-1196,Technology,Accessories,Accessories Product 25,450.22,1,0.2,-1.91
ORD-100677,2024-08-08,2024-08-12,Same Day,CUST-1020,Customer 1237,Corporate,United States,Austin,Texas,85001,East,PROD-1130,Furniture,Tables,Tables Product 78,600.6,1,0.0,82.35
ORD-100678,2024-08-23,2024-08-25,Same Day,CUST-1021,Customer 1234,Corporate,United States,Tampa,Florida,43215,East,PROD-1148,Technology,Phones,Phones Product 74,1609.08,6,0.05,330.32
ORD-100679,2024-06-10,2024-06-13,Same Day,CUST-1108,Customer 1210,Home Office,United States,Tampa,Florida,73301,West,PROD-1221,Technology,Phones,Phones Product 63,94.05,5,0.2,5.25
ORD-100680,2025-06-05,2025-06-07,Second Class,CUST-1026,Customer 1015,Home Office,United States,Buffalo,New York,33101,West,PROD-1062,Technology,Accessories,Accessories Product 47,1898.4,3,0.0,284.12
ORD-100681,2025-05-16,2025-05-20,First Class,CUST-1077,Customer 1092,Consumer,United States,San Jose,California,10001,Central,PROD-1136,Office Supplies,Labels,Labels Product 68,83.96,1,0.0,22.71
ORD-100682,2024-11-19,2024-11-20,Second Class,CUST-1187,Customer 1007,Consumer,United States,Spokane,Washington,85001,West,PROD-1340,Technology,Phones,Phones Product 75,1154.2,4,0.1,242.54
ORD-100683,2025-09-28,2025-10-02,First Class,CUST-1010,Customer 1015,Corporate,United States,Dallas,Texas,60601,West,PROD-1215,Furniture,Chairs,Chairs Product 17,3805.41,7,0.3,31.35
ORD-100684,2025-04-08,2025-04-10,Same Day,CUST-1068,Customer 1246,Corporate,United States,Miami,Florida,60601,South,PROD-1254,Technology,Accessories,Accessories Product 6,1734.16,4,0.0,242.41
ORD-100685,2024-03-14,2024-03-16,Second Class,CUST-1076,Customer 1142,Consumer,United States,Phoenix,Arizona,85001,East,PROD-1324,Furniture,Bookcases,Bookcases Product 28,2446.85,5,0.0,243.25
ORD-100686,2024-08-15,2024-08-18,Second Class,CUST-1209,Customer 1110,Corporate,United States,New York City,New York,33101,East,PROD-1066,Office Supplies,Binders,Binders Product 39,823.62,2,0.05,109.05
ORD-100687,2025-02-12,2025-02-13,Same Day,CUST-1025,Customer 1191,Corporate,United States,Buffalo,New York,60601,East,PROD-1218,Technology,Printers,Printers Product 61,1286.4,2,0.2,-53.64
ORD-100688,2025-04-30,2025-05-05,First Class,CUST-1068,Customer 1009,Consumer,United States,San Diego,California,98101,East,PROD-1138,Office Supplies,Binders,Binders Product 61,1576.2,5,0.15,190.8
ORD-100689,2024-04-22,2024-04-23,First Class,CUST-1051,Customer 1178,Consumer,United States,Tacoma,Washington,33101,South,PROD-1123,Office Supplies,Binders,Binders Product 48,130.85,5,0.1,26.96
ORD-100690,2024-02-03,2024-02-08,First Class,CUST-1226,Customer 1217,Home Office,United States,Buffalo,New York,90001,West,PROD-1081,Office Supplies,Art Supplies,Art Supplies Product 47,370.04,4,0.3,23.31
ORD-100691,2025-02-06,2025-02-10,Second Class,CUST-1026,Customer 1104,Home Office,United States,Spokane,Washington,43215,East,PROD-1134,Furniture,Bookcases,Bookcases Product 1,1741.8,6,0.1,232.78
ORD-100692,2025-04-16,2025-04-21,Standard Class,CUST-1138,Customer 1056,Consumer,United States,New York City,New York,85001,East,PROD-1017,Technology,Laptops,Laptops Product 61,565.97,1,0.0,22.88
ORD-100693,2024-11-11,2024-11-13,Standard Class,CUST-1118,Customer 1208,Consumer,United States,Austin,Texas,60601,South,PROD-1216,Furniture,Storage,Storage Product 11,1584.0,6,0.2,-65.17
ORD-100694,2024-01-18,2024-01-19,Same Day,CUST-1001,Customer 1063,Consumer,United States,New York City,New York,73301,East,PROD-1266,Furniture,Bookcases,Bookcases Product 7,1263.45,5,0.2,145.36
ORD-100695,2025-12-24,2025-12-29,Second Class,CUST-1061,Customer 1058,Consumer,United States,Miami,Florida,98101,Central,PROD-1263,Technology,Phones,Phones Product 35,742.18,2,0.05,183.6
ORD-100696,2025-06-20,2025-06-24,First Class,CUST-1088,Customer 1149,Home Office,United States,Austin,Texas,90001,West,PROD-1093,Office Supplies,Paper,Paper Product 32,1268.68,2,0.3,-29.67
ORD-100697,2025-03-21,2025-03-23,Same Day,CUST-1024,Customer 1066,Consumer,United States,Seattle,Washington,98101,Central,PROD-1197,Technology,Laptops,Laptops Product 3,173.44,4,0.1,26.96
ORD-100698,2025-03-22,2025-03-24,Second Class,CUST-1244,Customer 1164,Consumer,United States,Peoria,Illinois,85001,Central,PROD-1304,Technology,Phones,Phones Product 40,1563.0,3,0.15,234.8
ORD-100699,2025-06-03,2025-06-07,First Class,CUST-1191,Customer 1074,Home Office,United States,Columbus,Ohio,33101,South,PROD-1304,Technology,Printers,Printers Product 71,333.05,5,0.1,55.62
